Name,Ratings,Price,Source,Left_Right_Name,Left_Right_Ratings,Left_Right_Price,Left_Right_Source,Right_Name,Right_Ratings,Right_Price,Right_Source
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Mega 2 (Brown, Black, 16 GB)",3.7,19500,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Mega 5.8 (Black, 8 GB)",3.7,17999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Mega 5.8 (Black, 8 GB)",3.7,17999,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 3 (Blush Pink, 32 GB)",4.1,14990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 3 (Blush Pink, 32 GB)",4.1,14990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 3 (Jet Black, 32 GB)",4.1,19990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 3 (Jet Black, 32 GB)",4.1,19990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 3 Neo (Black, 16 GB)",4.2,19900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 3 Neo (Black, 16 GB)",4.2,19900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)",3.8,30495,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 5 (black sapphire, 32 GB)",3.8,30999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Note 5 (black sapphire, 32 GB)",3.8,30999,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Max (Black, 32 GB)",4.3,13900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Max (Black, 32 GB)",4.3,13900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Black, 16 GB)",4.2,10999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Black, 16 GB)",4.2,10999,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Black, 32 GB)",4.2,15900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Black, 32 GB)",4.2,15900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Black, 64 GB)",4.2,12900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Black, 64 GB)",4.2,12900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Gold, 16 GB)",4.2,10999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Gold, 16 GB)",4.2,10999,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Gold, 64 GB)",4.2,12900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On Nxt (Gold, 64 GB)",4.2,12900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On5 (Black, 8 GB)",4.2,6990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On5 (Black, 8 GB)",4.2,6990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On7 (Black, 8 GB)",4.2,7890,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On7 (Black, 8 GB)",4.2,7890,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On8 (Black, 16 GB)",4.2,11990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy On8 (Black, 16 GB)",4.2,11990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos (Black, 4 GB)",3.7,10700,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos (Black, 4 GB)",3.7,10700,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos (White, 4 GB)",3.7,10700,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos (White, 4 GB)",3.7,10700,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos 2 (Black, 4 GB)",4,6386,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos 2 (Black, 4 GB)",4,6386,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos 2 (Pure White, 4 GB)",4,9127,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S Duos 2 (Pure White, 4 GB)",4,9127,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S3 Neo (Black, 16 GB)",4.2,11722,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S3 Neo (Black, 16 GB)",4.2,11722,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S3 Neo (Marble White, 16 GB)",4.2,12500,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S3 Neo (Marble White, 16 GB)",4.2,12500,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S3 Neo (Pebble Blue, 16 GB)",4.2,22140,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S3 Neo (Pebble Blue, 16 GB)",4.2,22140,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S4 (Deep Black, 16 GB)",3.9,15999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S4 (Deep Black, 16 GB)",3.9,15999,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S4 (White Frost, 16 GB)",3.9,29990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S4 (White Frost, 16 GB)",3.9,29990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S4 Mini (White Frost, 8 GB)",3.7,13706,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S4 Mini (White Frost, 8 GB)",3.7,13706,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S5 (Charcoal Black, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S5 (Charcoal Black, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S5 (Copper Gold, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S5 (Copper Gold, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S5 (Electric Blue, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S5 (Electric Blue, 16 GB)",3.8,12490,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (Black Sapphire, 32 GB)",4.1,33900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (Black Sapphire, 32 GB)",4.1,33900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (Blue Topaz, 32 GB)",4.1,32750,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (Blue Topaz, 32 GB)",4.1,32750,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (Gold Platinum, 32 GB)",4.1,33900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (Gold Platinum, 32 GB)",4.1,33900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (White Pearl, 64 GB)",4.1,35999,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 (White Pearl, 64 GB)",4.1,35999,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (Black Sapphire, 32 GB)",4,37299,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (Black Sapphire, 32 GB)",4,37299,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (Black, 64 GB)",4,39990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (Black, 64 GB)",4,39990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (Gold Platinum, 32 GB)",4,18989,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (Gold Platinum, 32 GB)",4,18989,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (White Pearl, 32 GB)",4,28490,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (White Pearl, 32 GB)",4,28490,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (White Pearl, 64 GB)",4,34900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S6 Edge (White Pearl, 64 GB)",4,34900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S7 (Black Onyx, 32 GB)",4.4,29990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S7 (Black Onyx, 32 GB)",4.4,29990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S7 (Gold Platinum, 32 GB)",4.4,29990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S7 (Gold Platinum, 32 GB)",4.4,29990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S7 Edge (Black Onyx, 32 GB)",4.4,35900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S7 Edge (Black Onyx, 32 GB)",4.4,35900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 (Burgundy, 64 GB)",4.6,49990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 (Burgundy, 64 GB)",4.6,49990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 (Midnight Black, 64 GB)",4.6,49990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 (Midnight Black, 64 GB)",4.6,49990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 (Orchid Grey, 64 GB)",4.6,49990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 (Orchid Grey, 64 GB)",4.6,49990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 Plus (Coral Blue, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 Plus (Coral Blue, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 Plus (Orchid Grey, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S8 Plus (Orchid Grey, 64 GB)",4.6,53990,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Coral Blue, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Coral Blue, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Lilac Purple, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Lilac Purple, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Midnight Black, 256 GB)",4.6,65900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Midnight Black, 256 GB)",4.6,65900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Midnight Black, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 (Midnight Black, 64 GB)",4.6,57900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 Plus (Coral Blue, 64 GB)",4.7,64900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 Plus (Coral Blue, 64 GB)",4.7,64900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 Plus (Midnight Black, 64 GB)",4.7,64900,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy S9 Plus (Midnight Black, 64 GB)",4.7,64900,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star (Noble Black, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star (Noble Black, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star Advance (Black, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star Advance (Black, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star Advance (White, 4 GB)",3.7,5499,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star Advance (White, 4 GB)",3.7,5499,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star Pro (White, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy J3 16GB Black Verizon Postpaid,2.889,170,Walmart
Samsung Galaxy S4 16GB Black (Sprint),4.48,60,ebay,"Samsung Galaxy Star Pro (White, 4 GB)",3.7,4199,Flipkart,Samsung Galaxy S8 64GB (Unlocked) - Midnight Black,3.898,599.99,Walmart
Samsung Galaxy S4 32GB White Frost (Verizon) Smartphone,4.17,28.22,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy S4 White Certified Pre-Owned (AT),3.1,250,Walmart
Samsung Galaxy S4 32GB White Frost (Verizon) Smartphone,4.17,28.22,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,"Samsung Galaxy S5 Certified Pre-Owned Smartphone, (AT)",4.25,189,Walmart
Samsung Galaxy S4 32GB White Frost (Verizon) Smartphone,4.17,28.22,ebay,"Samsung Galaxy Note 4 (Frost White, 32 GB)",4.1,30000,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
Samsung Galaxy S4 32GB White Frost (Verizon) Smartphone,4.17,28.22,ebay,"Samsung Galaxy S4 (White Frost, 16 GB)",3.9,29990,Flipkart,Samsung Galaxy S4 White Certified Pre-Owned (AT),3.1,250,Walmart
Samsung Galaxy S4 32GB White Frost (Verizon) Smartphone,4.17,28.22,ebay,"Samsung Galaxy S4 (White Frost, 16 GB)",3.9,29990,Flipkart,"Samsung Galaxy S5 Certified Pre-Owned Smartphone, (AT)",4.25,189,Walmart
Samsung Galaxy S4 32GB White Frost (Verizon) Smartphone,4.17,28.22,ebay,"Samsung Galaxy S4 (White Frost, 16 GB)",3.9,29990,Flipkart,Samsung Galaxy S6 G920V 32GB Verizon - Black (Refurbished),4.611,199.95,Walmart
Samsung Galaxy S4 GT-I9505G - 16GB - White Frost (Unlocked) Smartphone...,4.36,45,ebay,"Samsung Galaxy S4 (White Frost, 16 GB)",3.9,29990,Flipkart,Samsung Galaxy S4 I337 16GB 4G LTE AT Unlocked GSM Android Phone - White,4.377,167.17,Walmart
